word_id,sentence_id,sentence,context,word,label,special_tags,is_correct,corrected_label,corrected_special_tags,is_dirty,notes
22788,1416,"Kaya nga , sinasabi ng Diyos , Para din silang mga hayop na nagsisitakas mula sa Aking liwanag upang magkubli sa mga kuweba sa bundok subalit wala ni isa sa kanila ang maaaring maglaho mula sa sakop ng Aking liwanag .",Aking liwanag .,.,SYM,,TRUE,,,,
22789,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",At may pang-aasar,At,FIL,,TRUE,,,,
22790,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",At may pang-aasar pa,may,FIL,,TRUE,,,,
22791,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",At may pang-aasar pa ang,pang-aasar,FIL,,TRUE,,,,
22792,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",may pang-aasar pa ang boomerang,pa,FIL,,TRUE,,,,
22793,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",pang-aasar pa ang boomerang post,ang,FIL,,TRUE,,,,
22794,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",pa ang boomerang post na,boomerang,ENG,,TRUE,,,,
22795,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",ang boomerang post na `yon,post,ENG,,TRUE,,,,
22796,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",boomerang post na `yon ni,na,FIL,,TRUE,,,,
22797,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",post na `yon ni Dominic,`yon,FIL,,FALSE,,ABB,,
22798,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .","na `yon ni Dominic ,",ni,FIL,,TRUE,,,,
22799,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .","`yon ni Dominic , dahil",Dominic,UNK,NE,TRUE,,,,
22800,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .","ni Dominic , dahil naka-belat",",",SYM,,TRUE,,,,
22801,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .","Dominic , dahil naka-belat talaga",dahil,FIL,,TRUE,,,,
22802,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",", dahil naka-belat talaga siya",naka-belat,FIL,,TRUE,,,,
22803,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .","dahil naka-belat talaga siya ,",talaga,FIL,,TRUE,,,,
22804,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .","naka-belat talaga siya , o",siya,FIL,,TRUE,,,,
22805,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .","talaga siya , o labas",",",SYM,,TRUE,,,,
22806,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .","siya , o labas dila",o,FIL,,TRUE,,,,
22807,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",", o labas dila ,",labas,FIL,,TRUE,,,,
22808,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .","o labas dila , na",dila,FIL,,TRUE,,,,
22809,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .","labas dila , na parang",",",SYM,,TRUE,,,,
22810,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .","dila , na parang sinasabi",na,FIL,,TRUE,,,,
22811,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",", na parang sinasabi na",parang,FIL,,TRUE,,,,
22812,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",na parang sinasabi na mamatay,sinasabi,FIL,,TRUE,,,,
22813,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",parang sinasabi na mamatay kayo,na,FIL,,TRUE,,,,
22814,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",sinasabi na mamatay kayo sa,mamatay,FIL,,TRUE,,,,
22815,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",na mamatay kayo sa inggit,kayo,FIL,,TRUE,,,,
22816,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",mamatay kayo sa inggit na,sa,FIL,,TRUE,,,,
22817,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",kayo sa inggit na mga,inggit,FIL,,TRUE,,,,
22818,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",sa inggit na mga basher,na,FIL,,TRUE,,,,
22819,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",inggit na mga basher kayo,mga,FIL,,TRUE,,,,
22820,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",na mga basher kayo .,basher,ENG,,TRUE,,,,
22821,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",mga basher kayo .,kayo,FIL,,TRUE,,,,
22822,1417,"At may pang-aasar pa ang boomerang post na `yon ni Dominic , dahil naka-belat talaga siya , o labas dila , na parang sinasabi na mamatay kayo sa inggit na mga basher kayo .",basher kayo .,.,SYM,,TRUE,,,,
22823,1418,sana pagdabogan ka ng lola mo,sana pagdabogan ka,sana,FIL,,TRUE,,,,
22824,1418,sana pagdabogan ka ng lola mo,sana pagdabogan ka ng,pagdabogan,FIL,,TRUE,,,,
22825,1418,sana pagdabogan ka ng lola mo,sana pagdabogan ka ng lola,ka,FIL,,TRUE,,,,
22826,1418,sana pagdabogan ka ng lola mo,pagdabogan ka ng lola mo,ng,FIL,,TRUE,,,,
22827,1418,sana pagdabogan ka ng lola mo,ka ng lola mo,lola,FIL,,TRUE,,,,
22828,1418,sana pagdabogan ka ng lola mo,ng lola mo,mo,FIL,,TRUE,,,,
22829,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .",Ang sinasabing dahilan,Ang,FIL,,TRUE,,,,
22830,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .",Ang sinasabing dahilan ng,sinasabing,FIL,,TRUE,,,,
22831,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .",Ang sinasabing dahilan ng laboratoryo,dahilan,FIL,,TRUE,,,,
22832,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .",sinasabing dahilan ng laboratoryo kay,ng,FIL,,TRUE,,,,
22833,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .","dahilan ng laboratoryo kay """,laboratoryo,FIL,,TRUE,,,,
22834,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .","ng laboratoryo kay "" Donna",kay,FIL,,TRUE,,,,
22835,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .","laboratoryo kay "" Donna ""","""",SYM,,TRUE,,,,
22836,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .","kay "" Donna "" ay",Donna,UNK,NE,FALSE,UNK,NE,TRUE,
22837,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .",""" Donna "" ay sadyang","""",SYM,,TRUE,,,,
22838,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .","Donna "" ay sadyang maraming",ay,FIL,,TRUE,,,,
22839,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .",""" ay sadyang maraming nagpapa-test",sadyang,FIL,,TRUE,,,,
22840,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .",ay sadyang maraming nagpapa-test ngayon,maraming,FIL,,TRUE,,,,
22841,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .",sadyang maraming nagpapa-test ngayon kaya,nagpapa-test,UNK,,FALSE,CS,,TRUE,
22842,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .",maraming nagpapa-test ngayon kaya hindi,ngayon,FIL,,TRUE,,,,
22843,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .",nagpapa-test ngayon kaya hindi agad,kaya,FIL,,TRUE,,,,
22844,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .",ngayon kaya hindi agad nalalabas,hindi,FIL,,TRUE,,,,
22845,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .",kaya hindi agad nalalabas ang,agad,FIL,,TRUE,,,,
22846,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .",hindi agad nalalabas ang test,nalalabas,FIL,,TRUE,,,,
22847,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .",agad nalalabas ang test results,ang,FIL,,TRUE,,,,
22848,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .",nalalabas ang test results .,test,ENG,,TRUE,,,,
22849,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .",ang test results .,results,ENG,,TRUE,,,,
22850,1419,"Ang sinasabing dahilan ng laboratoryo kay "" Donna "" ay sadyang maraming nagpapa-test ngayon kaya hindi agad nalalabas ang test results .",test results .,.,SYM,,TRUE,,,,
22851,1421,Yan kasi ang totoong pagmamahal ng pamilya .,Yan kasi ang,Yan,FIL,,FALSE,UNK,ABB,TRUE,
22852,1421,Yan kasi ang totoong pagmamahal ng pamilya .,Yan kasi ang totoong,kasi,FIL,,TRUE,,,,
22853,1421,Yan kasi ang totoong pagmamahal ng pamilya .,Yan kasi ang totoong pagmamahal,ang,FIL,,TRUE,,,,
22854,1421,Yan kasi ang totoong pagmamahal ng pamilya .,kasi ang totoong pagmamahal ng,totoong,FIL,,TRUE,,,,
22855,1421,Yan kasi ang totoong pagmamahal ng pamilya .,ang totoong pagmamahal ng pamilya,pagmamahal,FIL,,TRUE,,,,
22856,1421,Yan kasi ang totoong pagmamahal ng pamilya .,totoong pagmamahal ng pamilya .,ng,FIL,,TRUE,,,,
22857,1421,Yan kasi ang totoong pagmamahal ng pamilya .,pagmamahal ng pamilya .,pamilya,FIL,,TRUE,,,,
22858,1421,Yan kasi ang totoong pagmamahal ng pamilya .,ng pamilya .,.,SYM,,TRUE,,,,
22859,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",Sa tingin ng,Sa,FIL,,TRUE,,,,
22860,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",Sa tingin ng LTFRB,tingin,FIL,,TRUE,,,,
22861,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .","Sa tingin ng LTFRB ,",ng,FIL,,TRUE,,,,
22862,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .","tingin ng LTFRB , ginagamit",LTFRB,FIL,ABB_NE,FALSE,ENG,ABB_NE,TRUE,
22863,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .","ng LTFRB , ginagamit ng",",",SYM,,TRUE,,,,
22864,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .","LTFRB , ginagamit ng mga",ginagamit,FIL,,TRUE,,,,
22865,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",", ginagamit ng mga operators",ng,FIL,,TRUE,,,,
22866,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",ginagamit ng mga operators ang,mga,FIL,,TRUE,,,,
22867,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",ng mga operators ang kalituhan,operators,ENG,,TRUE,,,,
22868,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",mga operators ang kalituhan para,ang,FIL,,TRUE,,,,
22869,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",operators ang kalituhan para isulong,kalituhan,FIL,,TRUE,,,,
22870,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",ang kalituhan para isulong ang,para,FIL,,TRUE,,,,
22871,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",kalituhan para isulong ang kanilang,isulong,FIL,,TRUE,,,,
22872,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",para isulong ang kanilang kahilingan,ang,FIL,,TRUE,,,,
22873,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",isulong ang kanilang kahilingan na,kanilang,FIL,,TRUE,,,,
22874,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",ang kanilang kahilingan na aprubahan,kahilingan,FIL,,TRUE,,,,
22875,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",kanilang kahilingan na aprubahan ang,na,FIL,,TRUE,,,,
22876,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",kahilingan na aprubahan ang paggamit,aprubahan,FIL,,TRUE,,,,
22877,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",na aprubahan ang paggamit ng,ang,FIL,,TRUE,,,,
22878,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",aprubahan ang paggamit ng kanilang,paggamit,FIL,,TRUE,,,,
22879,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",ang paggamit ng kanilang mga,ng,FIL,,TRUE,,,,
22880,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",paggamit ng kanilang mga pribadong,kanilang,FIL,,TRUE,,,,
22881,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",ng kanilang mga pribadong terminal,mga,FIL,,TRUE,,,,
22882,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",kanilang mga pribadong terminal anumang,pribadong,FIL,,TRUE,,,,
22883,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",mga pribadong terminal anumang oras,terminal,ENG,,TRUE,,,,
22884,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .","pribadong terminal anumang oras ,",anumang,FIL,,TRUE,,,,
22885,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .","terminal anumang oras , at",oras,FIL,,TRUE,,,,
22886,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .","anumang oras , at naging",",",SYM,,TRUE,,,,
22887,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .","oras , at naging hostage",at,FIL,,TRUE,,,,
22888,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",", at naging hostage ang",naging,FIL,,TRUE,,,,
22889,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",at naging hostage ang libu-libong,hostage,ENG,,TRUE,,,,
22890,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",naging hostage ang libu-libong pasaherong,ang,FIL,,TRUE,,,,
22891,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",hostage ang libu-libong pasaherong walang,libu-libong,FIL,,TRUE,,,,
22892,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",ang libu-libong pasaherong walang masakyan,pasaherong,FIL,,TRUE,,,,
22893,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",libu-libong pasaherong walang masakyan .,walang,FIL,,TRUE,,,,
22894,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",pasaherong walang masakyan .,masakyan,FIL,,TRUE,,,,
22895,1422,"Sa tingin ng LTFRB , ginagamit ng mga operators ang kalituhan para isulong ang kanilang kahilingan na aprubahan ang paggamit ng kanilang mga pribadong terminal anumang oras , at naging hostage ang libu-libong pasaherong walang masakyan .",walang masakyan .,.,SYM,,TRUE,,,,
22896,1423,"Ayon sa hepe ng Tiaong Municipal Police Station , maaring paghihiganti kay dating kapitan Richard Nitro ang nakikita nilang motibo sa pamamaril .",Ayon sa hepe,Ayon,FIL,,TRUE,,,,
22897,1423,"Ayon sa hepe ng Tiaong Municipal Police Station , maaring paghihiganti kay dating kapitan Richard Nitro ang nakikita nilang motibo sa pamamaril .",Ayon sa hepe ng,sa,FIL,,TRUE,,,,
22898,1423,"Ayon sa hepe ng Tiaong Municipal Police Station , maaring paghihiganti kay dating kapitan Richard Nitro ang nakikita nilang motibo sa pamamaril .",Ayon sa hepe ng Tiaong,hepe,FIL,,TRUE,,,,
22899,1423,"Ayon sa hepe ng Tiaong Municipal Police Station , maaring paghihiganti kay dating kapitan Richard Nitro ang nakikita nilang motibo sa pamamaril .",sa hepe ng Tiaong Municipal,ng,FIL,,TRUE,,,,
22900,1423,"Ayon sa hepe ng Tiaong Municipal Police Station , maaring paghihiganti kay dating kapitan Richard Nitro ang nakikita nilang motibo sa pamamaril .",hepe ng Tiaong Municipal Police,Tiaong,UNK,NE,TRUE,,,,
22901,1423,"Ayon sa hepe ng Tiaong Municipal Police Station , maaring paghihiganti kay dating kapitan Richard Nitro ang nakikita nilang motibo sa pamamaril .",ng Tiaong Municipal Police Station,Municipal,ENG,NE,TRUE,,,,
22902,1423,"Ayon sa hepe ng Tiaong Municipal Police Station , maaring paghihiganti kay dating kapitan Richard Nitro ang nakikita nilang motibo sa pamamaril .","Tiaong Municipal Police Station ,",Police,ENG,NE,TRUE,,,,
22903,1423,"Ayon sa hepe ng Tiaong Municipal Police Station , maaring paghihiganti kay dating kapitan Richard Nitro ang nakikita nilang motibo sa pamamaril .","Municipal Police Station , maaring",Station,ENG,NE,TRUE,,,,
22904,1423,"Ayon sa hepe ng Tiaong Municipal Police Station , maaring paghihiganti kay dating kapitan Richard Nitro ang nakikita nilang motibo sa pamamaril .","Police Station , maaring paghihiganti",",",SYM,,TRUE,,,,
22905,1423,"Ayon sa hepe ng Tiaong Municipal Police Station , maaring paghihiganti kay dating kapitan Richard Nitro ang nakikita nilang motibo sa pamamaril .","Station , maaring paghihiganti kay",maaring,FIL,,TRUE,,,,
22906,1423,"Ayon sa hepe ng Tiaong Municipal Police Station , maaring paghihiganti kay dating kapitan Richard Nitro ang nakikita nilang motibo sa pamamaril .",", maaring paghihiganti kay dating",paghihiganti,FIL,,TRUE,,,,
